"STATISTIC","Statistic Label","TLIST(A1)","Year","C02196V04140","County and Region","UNIT","VALUE"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE05","Southern","Euro Million","1360.5665172"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE051","Mid-West","Euro Million","426.18527279"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE05116","Clare","Euro Million","99.039123138"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE05118","Limerick","Euro Million","200.16147126"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE05122","Tipperary","Euro Million","126.98467839"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE052","South-East","Euro Million","314.15202742"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE05201","Carlow","Euro Million","40.917583141"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE05207","Kilkenny","Euro Million","78.309657572"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE05214","Wexford","Euro Million","105.11692439"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE05225","Waterford","Euro Million","89.807862317"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE053","South-West","Euro Million","620.229217"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE05316","Cork","Euro Million","509.53958833"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE05319","Kerry","Euro Million","110.68962867"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE06","Eastern and Midland","Euro Million","2450.0530045"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE061","Dublin","Euro Million","1561.6536813"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE062","Mid-East","Euro Million","686.49052186"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE06206","Kildare","Euro Million","246.36569817"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE06210","Louth","Euro Million","101.95573151"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE06211","Meath","Euro Million","196.94319187"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE06215","Wicklow","Euro Million","141.2259003"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE063","Midland","Euro Million","201.90880132"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE06308","Laois","Euro Million","62.062234287"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE06309","Longford","Euro Million","25.199646307"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE06312","Offaly","Euro Million","51.888067391"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2017","2017","IE06313","Westmeath","Euro Million","62.75885334"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2018","2018","-","State","Euro Million","4450.5417452"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2018","2018","IE04","Northern and Western","Euro Million","627.46554196"
"CIA02C04","Net Interest and Dividends (payments by households of interest are deducted from interest received by households)","2018","2018","IE041","Border","Euro Million","266.99262154"
